ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred_raw,pred_taupi,health
S08053,0000016_9_20_21,2,0.1770786733152003,0.8229213266847997,0.0009796705346656858,0.0008061917761010932,0.0008061917761010932,0.0115356316396612
S08055,0000016_3_40_15,2,0.1948862614989557,0.8051137385010443,0.0009941214668166053,0.0008003808506728589,0.0008003808506728589,0.0034519162649849
S08059,0000016_15_40_16,2,0.16788722352221708,0.8321127764777829,0.0009955025322195656,0.0008283703760758863,0.0008283703760758863,0.0153038625613184
S08060,0000008_24_38_12,2,0.2307119521371195,0.7692880478628805,0.0009986698564181896,0.0007682647843034523,0.0007682647843034523,0.0137965494746484
S08061,0000016_3_30_28,2,0.18874808219939784,0.8112519178006021,0.000989745245701573,0.0008029327287094293,0.0008029327287094293,0.0083429256594724
S08062,0000008_24_17_20,2,0.2674854321904874,0.7325145678095126,0.001011671326801338,0.0007410639847171583,0.0007410639847171583,0.0124768640553573
S08063,0000021_14_37_21,2,0.4220753562253414,0.5779246437746586,0.0009881137838082116,0.0005710553065161907,0.0005710553065161907,0.0034665792465595
S08064,0000008_12_35_29,2,0.23451500726758284,0.7654849927324172,0.0009952116632706638,0.0007618195928259609,0.0007618195928259609,0.0103462632711123
S08066,0000001_14_42_25,2,0.2472578221534816,0.7527421778465184,0.00099596233230919,0.0007497028550755175,0.0007497028550755175,0.0105099178097641
S08067,0000001_20_33_20,2,0.24356357016918415,0.7564364298308158,0.0009869671901937046,0.0007465779377102777,0.0007465779377102777,0.0101392015123798
S08069,0000001_8_41_27,2,0.32360679219606814,0.6763932078039319,0.001002575747422711,0.0006781354258656721,0.0006781354258656721,0.0093179783549174
S08071,0000001_4_52_28,2,0.2729408826145207,0.7270591173854792,0.0009882965306909355,0.0007185500033192828,0.0007185500033192828,0.0081034936562618
S08074,0000026_14_34_18,2,0.3229581690590135,0.6770418309409865,0.001001713033948419,0.0006782016265818881,0.0006782016265818881,0.0069778869778869
S08076,0000026_9_57_28,2,0.5072675745920161,0.4927324254079839,0.001007459019767686,0.000496407726309282,0.000496407726309282,0.0159508499249223
S08077,0000026_8_52_22,2,0.2761630298381354,0.7238369701618645,0.0010087088658700901,0.0007301407692468166,0.0007301407692468166,0.0104774955201855
S08078,0000026_8_24_20,2,0.30312988124801876,0.6968701187519812,0.0010263495959156614,0.000715232364786795,0.000715232364786795,0.0201108728199732
S08079,0000026_9_49_28,2,0.2963743061406719,0.7036256938593282,0.0009962433738761546,0.0007009824351963674,0.0007009824351963674,0.0092426641002931
S08083,0000023_1_27_17,2,0.22222286311886677,0.7777771368811333,0.0010020239981874907,0.0007793513563964523,0.0007793513563964523,0.005954606013553
S08087,0000023_2_30_14,2,0.20841541482218343,0.7915845851778166,0.0009940602330945772,0.0007868827572559346,0.0007868827572559346,0.0011766767051158
S08088,0000023_6_62_19,2,0.29973675573813247,0.7002632442618675,0.0010023163208013315,0.0007018852785809592,0.0007018852785809592,0.0047115257000929
S08093,0000023_6_46_16,2,0.4307989439206766,0.5692010560793235,0.000992590734356726,0.0005649836942503997,0.0005649836942503997,0.0083181507356984
S08094,0000023_1_36_27,2,0.2056130214014232,0.7943869785985768,0.0009666697238288938,0.0007679098412151556,0.0007679098412151556,0.0011546244218165
S08096,0000003_23_51_27,2,0.17088525375497765,0.8291147462450223,0.0009937491143065485,0.0008239320447394897,0.0008239320447394897,0.0
S08097,0000004_25_32_31,2,0.1744312855222356,0.8255687144777644,0.0009916216836151938,0.0008186518385904719,0.0008186518385904719,0.0
S08099,0000003_23_43_20,2,0.19084735573608377,0.8091526442639162,0.0009794384823273267,0.0007925152378689934,0.0007925152378689934,0.0
S08102,0000005_13_45_27,2,0.11867752026346151,0.8813224797365384,0.0009997572928175016,0.000881108576440609,0.000881108576440609,0.0
S08103,0000004_14_36_14,2,0.16207798879705393,0.8379220112029461,0.0009948339698115098,0.0008335932807974713,0.0008335932807974713,0.0
S08105,0000005_11_28_23,2,0.14223402515773714,0.8577659748422628,0.000993964796055348,0.0008525891822473064,0.0008525891822473064,0.0
S08106,0000005_10_46_17,2,0.14019549885821994,0.8598045011417801,0.0010304397089311375,0.0008859766998942178,0.0008859766998942178,0.0
S08107,0000006_11_37_14,2,0.15844541824955302,0.841554581750447,0.0009932616295356329,0.0008358838752126269,0.0008358838752126269,0.0
S08109,0000003_16_20_27,2,0.11375810587407498,0.886241894125925,0.0009911287965251071,0.0008783798619551595,0.0008783798619551595,0.0
S08111,0000017_6_48_28,2,0.30695108220115647,0.6930489177988435,0.0009906692105169613,0.0006865822242454147,0.0006865822242454147,0.0
S08112,0000017_11_34_15,2,0.19502951977677693,0.804970480223223,0.0009979804499643786,0.000803344802061214,0.000803344802061214,0.0
S08113,0000017_19_27_29,2,0.2478018941276303,0.7521981058723697,0.0009953451163645709,0.0007486967112187436,0.0007486967112187436,0.0
S08114,0000017_24_40_30,2,0.36232588005248456,0.6376741199475154,0.0010014347883655459,0.0006385890473558258,0.0006385890473558258,0.0
S08116,0000017_11_43_23,2,0.23055497172726294,0.7694450282727371,0.0009963966178363449,0.000766672423781946,0.000766672423781946,0.0
S08118,0000018_24_24_29,2,0.17901453246992274,0.8209854675300773,0.0009980370693432783,0.0008193739299871395,0.0008193739299871395,0.0
S08121,0000001_1_27_24,2,0.21042439856200504,0.789575601437995,0.001002734517114098,0.0007917347094330014,0.0007917347094330014,0.0
S08123,0000001_22_24_29,2,0.2588919312425485,0.7411080687574515,0.0010010663969252209,0.0007418983841232308,0.0007418983841232308,0.0
S08124,0000001_5_53_27,2,0.16668906218948337,0.8333109378105166,0.0009968629680727952,0.000830696814793316,0.000830696814793316,0.0
S08126,0000001_7_47_30,2,0.5892781639352974,0.4107218360647026,0.0010137731707926074,0.00041637877806107506,0.00041637877806107506,0.0
S08127,0000001_17_47_22,2,0.21263603678799992,0.7873639632120001,0.0009982689504786345,0.0007860009972003414,0.0007860009972003414,0.0
S08128,0000017_25_46_18,2,0.7387134212105523,0.2612865787894477,0.0009850517897105867,0.00025738081206390167,0.00025738081206390167,0.0
S08129,0000020_10_39_13,2,0.8569861175678527,0.1430138824321473,0.0009808077301850728,0.00014026912141322924,0.00014026912141322924,0.0
S08131,0000001_10_58_28,2,0.5792232858071217,0.4207767141928783,0.000999972343565194,0.0004207650770091144,0.0004207650770091144,0.0
S08133,0000001_9_44_17,2,0.6256191371850206,0.3743808628149794,0.0009946630526839896,0.0003723828118740133,0.0003723828118740133,0.0294549937178484
S08135,0000001_13_48_27,2,0.274882920631401,0.725117079368599,0.0009708957726077946,0.0007040131070046835,0.0007040131070046835,0.0
S08136,0000001_11_24_29,2,0.6340316479051158,0.3659683520948842,0.0010211647420622276,0.00037371397786991093,0.00037371397786991093,0.0
S08137,0000009_7_49_16,2,0.6510595642983449,0.3489404357016551,0.0009888406746248752,0.00034504649584312253,0.00034504649584312253,0.0
S08139,0000019_9_43_25,2,0.8434814287383307,0.15651857126166935,0.0010049318658724654,0.00015729049986168184,0.00015729049986168184,0.0
S08140,0000017_24_40_17,2,0.4356100425891715,0.5643899574108284,0.0009892549030133882,0.0005583255325801793,0.0005583255325801793,0.0
S08142,0000008_11_14_19,2,0.24692346908405557,0.7530765309159444,0.0010053953396090812,0.0007571396345518646,0.0007571396345518646,0.0
S08144,0000026_1_39_13,2,0.8817714325927659,0.11822856740723409,0.0009931986595998863,0.00011742445467527969,0.00011742445467527969,0.0186557622422574
S08145,0000019_9_28_15,2,0.8899940965220898,0.11000590347791017,0.0010008082396394651,0.00011009481460967619,0.00011009481460967619,0.0090412746923897
S08146,0000001_9_54_26,2,0.5524459880006632,0.44755401199933675,0.0010000634329336649,0.00044758240166329136,0.00044758240166329136,0.0112337709305269
S08147,0000001_10_45_24,2,0.5352142344019555,0.4647857655980445,0.000996729501691057,0.0004632656845376353,0.0004632656845376353,0.0
S08148,0000000_4_49_24,2,0.8923840447542265,0.1076159552457735,0.0009962382292143979,0.00010721112868926529,0.00010721112868926529,0.0
S08149,0000025_8_24_29,2,0.42621804442745437,0.5737819555725456,0.000987099214371327,0.0005663797175661035,0.0005663797175661035,0.0082583224140222
S08152,0000022_3_18_17,2,0.23454782880751454,0.7654521711924854,0.0009958708597552325,0.0007622915118269699,0.0007622915118269699,0.0059182730550673
S08153,0000022_3_46_21,2,0.2643927061284637,0.7356072938715363,0.0010018103815312813,0.0007369390237306372,0.0007369390237306372,0.0104655080439116
S08155,0000022_4_52_21,2,0.35636387688657434,0.6436361231134257,0.0009923030598377976,0.0006386820943875897,0.0006386820943875897,0.0131245693763248
S08156,0000022_6_45_26,2,0.3007968605329484,0.6992031394670516,0.0009849667550997376,0.000688691847436411,0.000688691847436411,0.0046585961409576
S08157,0000022_6_58_20,2,0.3396904061409336,0.6603095938590664,0.0009899637997127387,0.0006536825945234967,0.0006536825945234967,0.0011300359928969
S08159,0000022_13_25_25,2,0.2876332656661604,0.7123667343338396,0.0010045919252966782,0.0007156378691617392,0.0007156378691617392,0.0176979175569039
S08161,0000022_15_25_22,2,0.39321524323396484,0.6067847567660352,0.0009991622300749878,0.0006062764107458607,0.0006062764107458607,0.012537553032909
S08163,0000002_6_27_25,2,0.3848616999118261,0.6151383000881738,0.0009885013128911595,0.0006080650172467959,0.0006080650172467959,0.0114150531707205
S08164,0000003_16_24_21,2,0.1778710769105773,0.8221289230894226,0.000989469426658032,0.0008134714341682764,0.0008134714341682764,0.0067950944066939
S08165,0000003_16_61_25,2,0.20244633400608142,0.7975536659939186,0.0009931902988571204,0.000792122563883092,0.000792122563883092,0.0011442332486094
S08166,0000004_25_41_28,2,0.17744075071164966,0.8225592492883503,0.0009926563000960445,0.0008165186210083538,0.0008165186210083538,0.0080081393448471
S08168,0000005_13_56_19,2,0.16432162378033885,0.8356783762196611,0.0009890471380709543,0.000826525306347838,0.000826525306347838,0.0137156419030798
S08169,0000006_5_33_19,2,0.1887752644566769,0.8112247355433231,0.001001688118559534,0.0008125941790753469,0.0008125941790753469,0.0079189485712204
S08170,0000003_16_55_26,2,0.14647674421543952,0.8535232557845605,0.000984330829708197,0.000840149254541658,0.000840149254541658,0.0156409460996542
S08172,0000006_5_24_23,2,0.14216104853020642,0.8578389514697936,0.0010046905254687947,0.0008618626669197868,0.0008618626669197868,0.0023148795051653
S08173,0000005_17_27_29,2,0.17601917096459252,0.8239808290354075,0.000983148136362631,0.0008100952164646965,0.0008100952164646965,0.0011828179626496
S08174,0000005_17_48_16,2,0.17218571425962814,0.8278142857403719,0.0010083220503015436,0.0008347033978666396,0.0008347033978666396,0.0124854123703099
S08175,0000005_17_30_15,2,0.18833477769549295,0.8116652223045071,0.0009862542367235715,0.0008005082642989997,0.0008005082642989997,0.0044779918414052
S08178,0000006_22_60_17,2,0.37787823555549965,0.6221217644445003,0.0009931902197459284,0.000617885251937358,0.000617885251937358,0.0033784013432034
S08182,0000006_22_49_30,2,0.5477702486919149,0.45222975130808507,0.0009993174972812472,0.0004519211032733164,0.0004519211032733164,0.0092179146554642
S08183,0000004_25_36_28,2,0.16583152046991576,0.8341684795300842,0.0009963456168690583,0.0008311201083101261,0.0008311201083101261,0.0092382187152927
S08184,0000006_24_23_20,2,0.15482308445720577,0.8451769155427942,0.0010088904717634203,0.000852690937045522,0.000852690937045522,0.0153864106154564
S08187,0000005_18_52_13,2,0.2138827639633628,0.7861172360366372,0.0009958628406857865,0.0007828649437915045,0.0007828649437915045,0.0046753918698039
S08188,0000005_11_23_26,2,0.17096688629368337,0.8290331137063166,0.0010058987439168787,0.0008339233677426827,0.0008339233677426827,0.0155598262193066
S08189,0000005_10_58_17,2,0.15592112515485237,0.8440788748451477,0.0009980356069533472,0.0008424207721725753,0.0008424207721725753,0.0134087858573731
S08190,0000006_11_22_17,2,0.4525082499762874,0.5474917500237126,0.0009994163208110938,0.000547172190483126,0.000547172190483126,0.0044894594808215
S08192,0000005_11_16_23,2,0.14099293211665642,0.8590070678833436,0.0010000128061045833,0.0008590180684176926,0.0008590180684176926,0.0194444444444444
S08195,0000005_18_20_21,2,0.13423920060210345,0.8657607993978965,0.0010070479925347318,0.0008718626750489163,0.0008718626750489163,0.0148710264713938
S08198,0000003_18_20_22,2,0.1478684198977842,0.8521315801022158,0.0010044107351282823,0.0008558901067964913,0.0008558901067964913,0.0059860189721872
S08200,0000005_6_50_14,2,0.23287059752849648,0.7671294024715035,0.0009914837245135898,0.0007605963171463309,0.0007605963171463309,0.0011289117245546
S08201,0000003_17_50_14,2,0.4381479293429087,0.5618520706570913,0.0009878979871749338,0.0005550525296922091,0.0005550525296922091,0.0090900153862685
S08203,0000005_6_60_21,2,0.1666019371283138,0.8333980628716862,0.0009911569243470939,0.0008260282607527264,0.0008260282607527264,0.0113537197710066
S08204,0000004_14_57_28,2,0.1580810732789043,0.8419189267210957,0.00098658337363098,0.0008306232150482724,0.0008306232150482724,0.0011835700473428
S08205,0000007_1_25_23,2,0.43577300166919236,0.5642269983308077,0.0009463367047550963,0.0005339487183342358,0.0005339487183342358,0.0152066107921982
S08206,0000009_16_43_22,2,0.2866289721670959,0.7133710278329042,0.001002717578651177,0.0007153096697085111,0.0007153096697085111,0.0078404063759924
S08207,0000008_3_49_14,2,0.2907677994371726,0.7092322005628273,0.0009977069389125151,0.0007076058878017254,0.0007076058878017254,0.0151596206458031
S08208,0000009_25_53_24,2,0.27643605464688276,0.7235639453531173,0.0009967664863207834,0.0007212242914380301,0.0007212242914380301,0.0177691653140172
S08209,0000008_3_31_16,2,0.2150093793381373,0.7849906206618626,0.0009748426995861287,0.0007652423757958009,0.0007652423757958009,0.0057423056570376
S08210,0000009_25_37_22,2,0.2613725267976472,0.7386274732023528,0.0009956726228969764,0.0007354311535871527,0.0007354311535871527,0.0112320953168716
S08212,0000009_21_20_27,2,0.2824633425658319,0.7175366574341682,0.0009979292065378858,0.0007160507872151262,0.0007160507872151262,0.0
S08214,0000009_25_57_28,2,0.3100951259454054,0.6899048740545946,0.0009951392367535301,0.0006865514097992296,0.0006865514097992296,0.0092250366008431
S08215,0000007_3_35_30,2,0.14181435440096846,0.8581856455990315,0.0010027190822663168,0.0008605191229691875,0.0008605191229691875,0.0117444946204543
S08218,0000009_13_22_20,2,0.19657984292276712,0.8034201570772329,0.0010206625598002555,0.0008200208741175719,0.0008200208741175719,0.0150480835295569
S08222,0000007_4_34_22,2,0.1132543044155157,0.8867456955844844,0.0010026862967071348,0.0008891277576265989,0.0008891277576265989,0.0056497560487629
S08224,0000009_13_58_21,2,0.18814109123305225,0.8118589087669478,0.001033573893656856,0.0008391161734342604,0.0008391161734342604,0.0079362906794778
S08227,0000009_9_58_24,2,0.31296078291732143,0.6870392170826786,0.0009917254559103806,0.0006813542807896304,0.0006813542807896304,0.0046007975024242
S08228,0000009_5_60_26,2,0.2734562464450754,0.7265437535549246,0.0009848665006346544,0.0007155486041216054,0.0007155486041216054,0.0185024896458653
S08229,0000009_9_42_19,2,0.3079925282572427,0.6920074717427573,0.000994546652916339,0.0006882337148148574,0.0006882337148148574,0.006874848704914
S08232,0000009_3_28_16,2,0.412084266330192,0.587915733669808,0.0010080155070456356,0.0005926281763752784,0.0005926281763752784,0.0057141805957004
S08234,0000004_22_32_14,2,0.25102768191187375,0.7489723180881263,0.0010005086377511132,0.0007493532736836447,0.0007493532736836447,0.002391158966365
S08236,0000006_4_48_20,2,0.23469222405691845,0.7653077759430815,0.0009952202408967227,0.0007616497891342087,0.0007616497891342087,0.0083203589305743
S08237,0000006_10_43_26,2,0.1620076689720526,0.8379923310279473,0.0009882468556522176,0.0008281432861990413,0.0008281432861990413,0.0046021075244921
S08239,0000004_4_54_17,2,0.16974448037834658,0.8302555196216534,0.0009946775577083138,0.0008258365325311132,0.0008258365325311132,0.0058453533557268
S08240,0000004_4_30_24,2,0.17268804356914325,0.8273119564308568,0.0009954125935122322,0.0008235167401945179,0.0008235167401945179,0.0023676137121515
S08241,0000004_4_26_17,2,0.12428143147091658,0.8757185685290834,0.0009949850125628428,0.0008713268509094247,0.0008713268509094247,0.0091542453503524
S08244,0000004_22_34_29,2,0.2715188049387109,0.728481195061289,0.0009976358876404112,0.0007267589836643167,0.0007267589836643167,0.0111691668071239
S08246,0000006_4_40_28,2,0.19051481762944822,0.8094851823705518,0.0010036027703888054,0.0008124015716157732,0.0008124015716157732,0.009210099606208
S08249,0000006_17_20_19,2,0.2358468015406306,0.7641531984593695,0.0009918767268855516,0.0007579457733270047,0.0007579457733270047,0.010364675295786
S08250,0000004_4_51_15,2,0.1253482801395147,0.8746517198604853,0.0010008070435521554,0.0008753576018913804,0.0008753576018913804,0.0119656391143982
S08251,0000004_10_45_18,2,0.1550839509979374,0.8449160490020626,0.001007190974696601,0.0008509918189311885,0.0008509918189311885,0.010098068431176
S08252,0000004_4_24_14,2,0.16882033510649108,0.8311796648935089,0.0009946830487091607,0.000826760323101334,0.000826760323101334,0.0130720360766197
S08253,0000004_22_62_25,2,0.3207498206646244,0.6792501793353756,0.0009932059917833365,0.0006746353480358008,0.0006746353480358008,0.0034367350325694
S08254,0000004_4_30_13,2,0.1614069964147269,0.8385930035852731,0.0009928957249856136,0.000832635408262663,0.000832635408262663,0.0115732655237775
S08255,0000004_22_60_23,2,0.27609382407686056,0.7239061759231394,0.00099924097612838,0.0007233567138548006,0.0007233567138548006,0.0136853337004784
S08256,0000004_10_50_17,2,0.16083798348422898,0.839162016515771,0.0010017068622999122,0.0008405943505252802,0.0008405943505252802,0.0056405996059524
S08257,0000004_10_33_27,2,0.18359488016576528,0.8164051198342347,0.0009977963236523816,0.0008146060271815815,0.0008146060271815815,0.0069060869444386
S08258,0000009_19_59_18,2,0.5362687664417574,0.46373123355824264,0.0009961054285766954,0.0004619251991479329,0.0004619251991479329,0.003518683714937
S08262,0000012_15_20_26,2,0.6537092148562671,0.3462907851437329,0.0009726234837078903,0.00033681054982243806,0.00033681054982243806,0.0034132974376231
S08263,0000012_11_15_19,2,0.2676493850308104,0.7323506149691896,0.000999030053420072,0.000731640273994892,0.000731640273994892,0.0203249815970991
S08267,0000012_11_23_24,2,0.18186202529212173,0.8181379747078783,0.0010051417122446118,0.0008223446047502156,0.0008223446047502156,0.0011492737838394
S08268,0000012_11_43_20,2,0.23891852693821655,0.7610814730617834,0.0009983422690094097,0.0007598198047175248,0.0007598198047175248,0.0068167634775094
S08269,0000012_16_33_26,2,0.5083125677043793,0.49168743229562073,0.0010018643326971538,0.0004926041012524291,0.0004926041012524291,0.0184162318518364
S08270,0000012_15_40_16,2,0.5518140205556137,0.4481859794443863,0.0009954731407785828,0.0004461571046104286,0.0004461571046104286,0.0046852426639893
S08272,0000012_18_14_22,2,0.18567726755249275,0.8143227324475073,0.0010085444357029732,0.0008212806606763745,0.0008212806606763745,0.0137329805679706
S08274,0000011_21_44_23,2,0.24313200427804776,0.7568679957219522,0.0010050746316314597,0.0007607088219938823,0.0007607088219938823,0.0094646385298388
S08275,0000011_23_63_23,2,0.41197888392872056,0.5880211160712794,0.0009871333919490492,0.0005804552788451076,0.0005804552788451076,0.0157899156040584
S08277,0000011_21_58_25,2,0.2913985708449384,0.7086014291550615,0.0009869782061849984,0.0006993741674475889,0.0006993741674475889,0.0022595479540179
S08278,0000011_18_58_22,2,0.3397019003682607,0.6602980996317394,0.0009902320607059897,0.0006538483478785861,0.0006538483478785861,0.0044844465498184
S08280,0000011_18_46_18,2,0.3025877352042876,0.6974122647957124,0.0009934928024296463,0.0006928740654006989,0.0006928740654006989,0.0033903392385721
S08281,0000011_25_65_21,2,0.2848862181578006,0.7151137818421994,0.0010111737684413678,0.000723104297649735,0.000723104297649735,0.0023665821458757
S08283,0000011_18_50_20,2,0.19842935612923643,0.8015706438707636,0.0009892378316058387,0.0007929440056216101,0.0007929440056216101,0.010508658542602
S08284,0000011_21_17_24,2,0.4408548210939435,0.5591451789060564,0.0009811223106929792,0.0005485898099411493,0.0005485898099411493,0.0058425497498401
S08285,0000020_10_36_18,2,0.8052953149517001,0.19470468504829985,0.0009836284913552673,0.00019151707561386165,0.00019151707561386165,0.0067280357384594
S08286,0000001_9_41_28,2,0.5447435903070382,0.45525640969296177,0.0009934458842294702,0.00045227260647855833,0.00045227260647855833,0.010670731707317
S08287,0000009_24_48_19,2,0.606452816160505,0.39354718383949505,0.0009946308337328753,0.0003914341635755021,0.0003914341635755021,0.0090392397581048
S08288,0000009_17_45_13,2,0.36332228250812865,0.6366777174918714,0.0009889823844023884,0.0006296630471409813,0.0006296630471409813,0.0111607393484553
S08289,0000009_2_13_22,2,0.3929385835353614,0.6070614164646386,0.0010093442996391112,0.0006127339802394275,0.0006127339802394275,0.0105709444369607
S08294,0000008_9_16_21,2,0.40939155130308663,0.5906084486969134,0.001002920239019999,0.0005923331665343392,0.0005923331665343392,0.0
S08295,0000001_15_40_12,2,0.3233329492951042,0.6766670507048957,0.0009979976839439293,0.0006753121494046553,0.0006753121494046553,0.0259485251721805
S08296,0000003_14_36_28,2,0.16556496493039252,0.8344350350696075,0.0009982713997189196,0.0008329926304334428,0.0008329926304334428,0.009571958206943
S08298,0000004_2_43_28,2,0.21788064468554655,0.7821193553144534,0.0009940382108825502,0.0007774565246533928,0.0007774565246533928,0.0111773807596121
S08300,0000005_21_56_22,2,0.14692036239628362,0.8530796376037164,0.0009949118333244568,0.0008487390262200767,0.0008487390262200767,0.001175933352735
S08302,0000003_19_50_28,2,0.3328280394295053,0.6671719605704947,0.0009786101916600116,0.0006529012802040775,0.0006529012802040775,0.0113682110964719
S08303,0000003_13_50_27,2,0.19279056902393304,0.8072094309760669,0.0009861015500566789,0.0007959904711058693,0.0007959904711058693,0.0058118050975494
S08305,0000003_12_35_31,2,0.197385609440787,0.802614390559213,0.0009947939675100707,0.0007984359539650769,0.0007984359539650769,0.0092962139438533
S08306,0000003_14_36_12,2,0.16037588701873748,0.8396241129812625,0.0010061952777405414,0.0008448258175588371,0.0008448258175588371,0.0119595924594408
S08307,0000003_14_33_30,2,0.16056995747066619,0.8394300425293338,0.0010058181799642344,0.0008443139975841545,0.0008443139975841545,0.0114612519745869
S08308,0000003_12_30_13,2,0.23936139132761047,0.7606386086723895,0.0010098033722862494,0.0007680954321284998,0.0007680954321284998,0.0069894174313539
S08309,0000005_20_22_19,2,0.3145757192724829,0.685424280727517,0.0009951818025785352,0.0006821217712255064,0.0006821217712255064,0.013135164616024
S08310,0000003_14_28_16,2,0.14332184640145457,0.8566781535985455,0.0010053938312294427,0.0008612989309770067,0.0008612989309770067,0.0046764476875342
S08311,0000005_22_38_13,2,0.6261132726563332,0.3738867273436668,0.0010021945860205226,0.0003747072539287541,0.0003747072539287541,0.0081008331354112
S08314,0000005_22_40_30,2,0.26754084517409904,0.732459154825901,0.0009991195037494687,0.0007318142272864094,0.0007318142272864094,0.0081781852374236
S08315,0000003_5_28_25,2,0.13171623724089682,0.8682837627591031,0.0009934184906585754,0.0008625691450634968,0.0008625691450634968,0.0035747166120029
S08317,0000004_2_27_16,2,0.16996713314266473,0.8300328668573352,0.000981189759163475,0.0008144197487295176,0.0008144197487295176,0.0147867919001061
S08318,0000004_3_27_22,2,0.15200287331820203,0.8479971266817979,0.000992847503741425,0.000841931830405924,0.000841931830405924,0.0091634228242056
S08319,0000004_5_43_27,2,0.12415019634304263,0.8758498036569574,0.000999332073567723,0.0008752648004223903,0.0008752648004223903,0.0193120441418151
S08322,0000004_8_41_26,2,0.22551740161462933,0.7744825983853707,0.000988762395185394,0.0007657792690089266,0.0007657792690089266,0.0147853706983747
S08324,0000004_5_52_25,2,0.16180829338622535,0.8381917066137746,0.0009952860153609507,0.0008342404837842188,0.0008342404837842188,0.0089941524436451
S08325,0000003_14_42_20,2,0.13293000177635797,0.8670699982236421,0.000992838691496867,0.0008608606424725515,0.0008608606424725515,0.0172411400660505
S08326,0000004_3_25_20,2,0.16048652408781988,0.8395134759121801,0.0009919963196362662,0.0008327942783899319,0.0008327942783899319,0.0058173560877402
S08327,0000004_5_21_19,2,0.1327338188391748,0.8672661811608252,0.0009961710320075157,0.0008639454467121963,0.0008639454467121963,0.0124397297709333
S08330,0000005_19_42_27,2,0.1678288371610509,0.8321711628389491,0.0009980235029632056,0.0008305263790014921,0.0008305263790014921,0.0103487048502179
S08331,0000004_7_20_22,2,0.20078958362374746,0.7992104163762526,0.0010016592410470818,0.0008005364991043594,0.0008005364991043594,0.0092094596159636
S08332,0000004_7_60_24,2,0.1663644891977104,0.8336355108022896,0.0010065384524381006,0.000839086196940382,0.000839086196940382,0.0070083409127764
S08333,0000004_25_57_19,2,0.1381576056657013,0.8618423943342988,0.000990999350570289,0.000854085253079233,0.000854085253079233,0.0068618923359427
S08334,0000003_15_28_26,2,0.13046666653999955,0.8695333334600004,0.0009963284256269888,0.0008663407771563896,0.0008663407771563896,0.0034809771950467
S08335,0000004_25_47_13,2,0.14390223190120915,0.8560977680987909,0.0009967063121701105,0.0008532780492988084,0.0008532780492988084,0.0089276893092267
S08336,0000003_21_18_20,2,0.13998506852223072,0.8600149314777693,0.0009890346119640957,0.0008505845340374439,0.0008505845340374439,0.007042752483385
S08340,0000007_15_38_32,2,0.16462870938940163,0.8353712906105983,0.0009610557726281555,0.000802838401129148,0.000802838401129148,0.0078879766738993
S08341,0000007_5_62_27,2,0.26737409996155426,0.7326259000384457,0.0009903219958084426,0.0007255355435070302,0.0007255355435070302,0.0081807236848293
S08343,0000003_25_14_18,2,0.25597754149000457,0.7440224585099955,0.0010010773191412782,0.0007448240081460892,0.0007448240081460892,0.0090806731939714
S08345,0000007_4_44_11,2,0.22006959468866114,0.7799304053113388,0.0010119952348892403,0.0007892858537203088,0.0007892858537203088,0.0107384387131158
S08346,0000005_12_35_11,2,0.36531807727710075,0.6346819227228992,0.000995332700159444,0.0006317196718861708,0.0006317196718861708,0.007812307022094
S08349,0000006_22_14_18,2,0.1873350156209679,0.8126649843790321,0.0010099284050953297,0.0008207334515507369,0.0008207334515507369,0.0
S08351,0000006_21_43_31,2,0.2319387474072375,0.7680612525927625,0.000982555625541705,0.0007546629044956272,0.0007546629044956272,0.0134456964302622
S08352,0000010_6_40_11,2,0.2929423437781599,0.70705765622184,0.0010013305535190092,0.0007079984342744684,0.0007079984342744684,0.0153714753380725
S08355,0000014_4_15_17,2,0.5548340289624323,0.4451659710375677,0.0010087139075343793,0.00044904510614664125,0.00044904510614664125,0.0078278635040208
S08357,0000013_25_39_32,2,0.3396821108994531,0.6603178891005469,0.0010068427380629861,0.0006648362714539659,0.0006648362714539659,0.0081057026495559
S08358,0000014_23_22_29,2,0.659628838956086,0.34037116104391396,0.0009906971776889799,0.0003372047486129268,0.0003372047486129268,0.0149716139497161
S08359,0000011_18_58_14,2,0.2458944384587956,0.7541055615412044,0.0009896931391355059,0.000746333100441258,0.000746333100441258,0.0011245056247907
S08360,0000014_21_22_29,2,0.3380034486019584,0.6619965513980416,0.0009809936543286701,0.0006494144161089421,0.0006494144161089421,0.0141573257751634
S08363,0000011_18_57_29,2,0.3742445800631986,0.6257554199368014,0.0009986295908646762,0.0006248978789928416,0.0006248978789928416,0.0140270663110509
S08366,0000013_7_41_11,2,0.32909023788924924,0.6709097621107507,0.0010044907786200827,0.0006739226693264424,0.0006739226693264424,0.0071170809943865
S08368,0000015_16_38_12,2,0.17254344938678562,0.8274565506132143,0.0010008886057768659,0.0008281918332841947,0.0008281918332841947,0.0044742427209157
S08369,0000015_18_41_29,2,0.26919626704756966,0.7308037329524304,0.000995766400451989,0.0007277098025989182,0.0007277098025989182,0.0083775811209439
S08371,0000015_12_56_25,2,0.24121054802643593,0.7587894519735641,0.0010072520928974262,0.0007642922635688635,0.0007642922635688635,0.0291449106066363
