date,syn_lot_id,src_run_id,src_wafer_no,pred_yield
2026-03-15,1061,63,1,46.4286
2026-03-15,1061,63,1,46.4286
2026-03-15,1061,63,23,47.619
2026-03-15,1061,63,16,71.4286
2026-03-15,1061,63,16,71.4286
2026-03-15,1061,63,1,46.4286
2026-03-15,1061,63,1,46.4286
2026-03-15,1061,63,1,46.4286
2026-03-15,1062,35,23,33.3333
2026-03-15,1062,35,21,46.4286
2026-03-15,1062,35,11,53.5714
2026-03-15,1062,35,5,47.0588
2026-03-15,1062,35,3,64.7059
2026-03-15,1062,35,21,46.4286
2026-03-15,1062,35,4,91.3043
2026-03-15,1062,35,11,53.5714
2026-03-15,1062,35,17,81.25
2026-03-15,1063,28,14,100.0
2026-03-15,1063,28,2,98.2143
2026-03-15,1063,28,15,97.1014
2026-03-15,1063,28,2,98.2143
2026-03-15,1063,28,21,76.9231
2026-03-15,1064,22,1,100.0
2026-03-15,1064,22,25,84.058
2026-03-15,1064,22,25,84.058
2026-03-15,1064,22,8,95.8333
2026-03-15,1064,22,14,100.0
2026-03-15,1064,22,25,84.058
2026-03-15,1064,22,3,97.8723
2026-03-15,1064,22,8,95.8333
2026-03-15,1065,71,8,100.0
2026-03-15,1065,71,4,100.0
2026-03-15,1065,71,18,100.0
2026-03-15,1065,71,17,100.0
2026-03-15,1065,71,17,100.0
2026-03-15,1065,71,3,100.0
2026-03-15,1065,71,8,100.0
2026-03-15,1065,71,21,100.0
2026-03-15,1065,71,16,100.0
2026-03-15,1065,71,12,100.0
2026-03-15,1066,1,16,100.0
2026-03-15,1066,1,24,98.3871
2026-03-15,1066,1,10,100.0
2026-03-15,1066,1,4,96.7213
2026-03-15,1066,1,6,100.0
2026-03-15,1066,1,23,98.4375
2026-03-15,1066,1,14,100.0
2026-03-15,1067,56,21,76.4706
2026-03-15,1067,56,18,85.7143
2026-03-15,1067,56,2,100.0
2026-03-15,1067,56,4,100.0
2026-03-15,1067,56,19,90.9091
2026-03-15,1067,56,18,85.7143
2026-03-15,1067,56,10,100.0
2026-03-15,1067,56,12,100.0
2026-03-15,1067,56,10,100.0
2026-03-15,1067,56,18,85.7143
2026-03-15,1068,56,23,100.0
2026-03-15,1068,56,4,100.0
2026-03-15,1068,56,18,85.7143
2026-03-15,1068,56,20,100.0
2026-03-15,1068,56,6,100.0
2026-03-15,1068,56,21,76.4706
2026-03-15,1068,56,19,90.9091
2026-03-15,1068,56,6,100.0
2026-03-15,1068,56,20,100.0
2026-03-15,1069,40,20,81.8182
2026-03-15,1069,40,17,91.3043
2026-03-15,1069,40,18,39.2857
2026-03-15,1069,40,10,59.0909
2026-03-15,1069,40,25,91.6667
2026-03-15,1069,40,19,100.0
2026-03-15,1069,40,23,100.0
2026-03-15,1069,40,18,39.2857
2026-03-15,1069,40,20,81.8182
2026-03-15,1069,40,21,92.0
2026-03-15,1069,40,20,81.8182
2026-03-15,1070,11,24,100.0
2026-03-15,1070,11,10,100.0
2026-03-15,1070,11,6,100.0
2026-03-15,1070,11,12,76.9231
2026-03-15,1070,11,11,100.0
2026-03-15,1070,11,24,100.0
2026-03-15,1070,11,11,100.0
2026-03-15,1070,11,5,100.0
2026-03-15,1070,11,13,82.6087
2026-03-15,1070,11,24,100.0
2026-03-15,1071,61,14,20.8333
2026-03-15,1071,61,21,63.6364
2026-03-15,1071,61,8,70.0
2026-03-15,1071,61,14,20.8333
2026-03-15,1071,61,25,50.0
2026-03-15,1071,61,4,17.3913
2026-03-15,1071,61,23,42.8571
2026-03-15,1071,61,19,53.3333
2026-03-15,1071,61,14,20.8333
2026-03-15,1071,61,19,53.3333
2026-03-15,1071,61,23,42.8571
2026-03-15,1071,61,3,19.2308
2026-03-15,1072,54,25,100.0
2026-03-15,1072,54,25,100.0
2026-03-15,1072,54,1,100.0
2026-03-15,1072,54,8,100.0
2026-03-15,1072,54,24,100.0
2026-03-15,1072,54,14,100.0
2026-03-15,1072,54,9,100.0
2026-03-15,1073,54,16,100.0
2026-03-15,1073,54,17,100.0
2026-03-15,1073,54,24,100.0
2026-03-15,1073,54,11,100.0
2026-03-15,1073,54,25,100.0
2026-03-15,1073,54,1,100.0
2026-03-15,1073,54,24,100.0
2026-03-15,1073,54,9,100.0
2026-03-15,1073,54,1,100.0
2026-03-15,1074,66,7,100.0
2026-03-15,1074,66,3,100.0
2026-03-15,1074,66,13,60.0
2026-03-15,1074,66,10,100.0
2026-03-15,1074,66,24,100.0
2026-03-15,1074,66,11,100.0
2026-03-15,1074,66,20,100.0
2026-03-15,1075,40,25,91.6667
2026-03-15,1075,40,18,39.2857
2026-03-15,1075,40,18,39.2857
2026-03-15,1075,40,18,39.2857
2026-03-15,1075,40,17,91.3043
2026-03-15,1075,40,21,92.0
2026-03-15,1075,40,20,81.8182
2026-03-15,1075,40,18,39.2857
2026-03-15,1075,40,17,91.3043
2026-03-15,1076,8,3,26.4706
2026-03-15,1076,8,25,29.5082
2026-03-15,1076,8,4,21.3333
2026-03-15,1076,8,11,10.7143
2026-03-15,1076,8,13,18.0556
2026-03-15,1076,8,3,26.4706
2026-03-15,1077,20,11,100.0
2026-03-15,1077,20,5,100.0
2026-03-15,1077,20,14,98.6667
2026-03-15,1077,20,14,98.6667
2026-03-15,1077,20,9,100.0
2026-03-15,1078,66,16,100.0
2026-03-15,1078,66,13,60.0
2026-03-15,1078,66,20,100.0
2026-03-15,1078,66,13,60.0
2026-03-15,1078,66,13,60.0
2026-03-15,1078,66,8,71.4286
2026-03-15,1078,66,9,100.0
2026-03-15,1078,66,25,100.0
2026-03-15,1078,66,21,100.0
2026-03-15,1078,66,5,82.6087
2026-03-15,1079,28,21,76.9231
2026-03-15,1079,28,23,96.4912
2026-03-15,1079,28,8,100.0
2026-03-15,1079,28,25,94.8052
2026-03-15,1079,28,15,97.1014
2026-03-15,1079,28,12,100.0
2026-03-15,1079,28,19,88.7097
2026-03-15,1079,28,4,100.0
2026-03-15,1080,34,20,23.0769
2026-03-15,1080,34,6,22.2222
2026-03-15,1080,34,20,23.0769
2026-03-15,1080,34,7,69.5652
2026-03-15,1080,34,20,23.0769
2026-03-15,1080,34,13,8.6957
2026-03-15,1080,34,22,100.0
2026-03-15,1081,1,2,98.5294
2026-03-15,1081,1,17,98.6667
2026-03-15,1081,1,24,98.3871
2026-03-15,1081,1,12,98.2456
2026-03-15,1081,1,18,98.3607
2026-03-15,1081,1,1,98.3333
2026-03-15,1081,1,19,98.3051
2026-03-15,1082,33,16,20.0
2026-03-15,1082,33,22,85.1852
2026-03-15,1082,33,11,17.6471
2026-03-15,1082,33,14,24.1379
2026-03-15,1082,33,25,27.2727
2026-03-15,1082,33,15,22.7273
2026-03-15,1082,33,22,85.1852
2026-03-15,1082,33,21,36.3636
2026-03-15,1082,33,8,47.8261
2026-03-15,1082,33,15,22.7273
2026-03-15,1083,70,2,30.0
2026-03-15,1083,70,16,88.8889
2026-03-15,1083,70,12,100.0
2026-03-15,1083,70,14,47.0588
2026-03-15,1083,70,5,18.1818
2026-03-15,1083,70,17,100.0
2026-03-15,1083,70,17,100.0
2026-03-15,1083,70,24,100.0
2026-03-15,1083,70,20,100.0
2026-03-15,1083,70,24,100.0
2026-03-15,1083,70,5,18.1818
2026-03-15,1083,70,10,10.5263
2026-03-15,1084,73,1,56.0
2026-03-15,1084,73,5,45.0
2026-03-15,1084,73,2,66.6667
2026-03-15,1084,73,9,5.8824
2026-03-15,1084,73,19,64.7059
2026-03-15,1084,73,18,89.4737
2026-03-15,1084,73,13,47.0588
2026-03-15,1084,73,15,12.0
2026-03-15,1084,73,2,66.6667
2026-03-15,1084,73,11,100.0
2026-03-15,1085,35,23,33.3333
2026-03-15,1085,35,5,47.0588
2026-03-15,1085,35,1,33.3333
2026-03-15,1085,35,23,33.3333
2026-03-15,1085,35,3,64.7059
2026-03-15,1085,35,22,100.0
2026-03-15,1085,35,4,91.3043
2026-03-15,1085,35,4,91.3043
2026-03-15,1085,35,5,47.0588
2026-03-15,1086,83,1,100.0
2026-03-15,1086,83,9,100.0
2026-03-15,1086,83,11,100.0
2026-03-15,1086,83,14,100.0
2026-03-15,1086,83,17,100.0
2026-03-15,1086,83,9,100.0
2026-03-15,1086,83,17,100.0
2026-03-15,1087,57,14,100.0
2026-03-15,1087,57,16,100.0
2026-03-15,1087,57,6,100.0
2026-03-15,1087,57,22,100.0
2026-03-15,1088,30,8,89.4737
2026-03-15,1088,30,22,79.1667
2026-03-15,1088,30,2,83.3333
2026-03-15,1088,30,9,100.0
2026-03-15,1088,30,14,100.0
2026-03-15,1088,30,3,37.037
2026-03-15,1088,30,19,100.0
2026-03-15,1089,84,4,100.0
2026-03-15,1089,84,18,100.0
2026-03-15,1089,84,6,100.0
2026-03-15,1089,84,20,100.0
2026-03-15,1089,84,20,100.0
2026-03-15,1089,84,23,95.6522
2026-03-15,1089,84,25,100.0
2026-03-15,1089,84,2,100.0
2026-03-15,1090,40,10,59.0909
2026-03-15,1090,40,23,100.0
2026-03-15,1090,40,24,100.0
2026-03-15,1090,40,19,100.0
2026-03-15,1090,40,24,100.0
2026-03-15,1090,40,20,81.8182
2026-03-15,1090,40,20,81.8182
2026-03-15,1090,40,10,59.0909
2026-03-15,1090,40,23,100.0
2026-03-16,1071,61,23,42.8571
2026-03-16,1071,61,8,70.0
2026-03-16,1071,61,5,25.0
2026-03-16,1071,61,4,17.3913
2026-03-16,1071,61,21,63.6364
2026-03-16,1071,61,7,65.0
2026-03-16,1071,61,21,63.6364
2026-03-16,1071,61,5,25.0
2026-03-16,1071,61,21,63.6364
2026-03-16,1072,54,25,100.0
2026-03-16,1072,54,16,100.0
2026-03-16,1072,54,3,100.0
2026-03-16,1072,54,16,100.0
2026-03-16,1072,54,11,100.0
2026-03-16,1072,54,1,100.0
2026-03-16,1072,54,11,100.0
2026-03-16,1072,54,8,100.0
2026-03-16,1072,54,1,100.0
2026-03-16,1072,54,8,100.0
2026-03-16,1072,54,24,100.0
2026-03-16,1072,54,3,100.0
2026-03-16,1073,54,14,100.0
2026-03-16,1073,54,16,100.0
2026-03-16,1073,54,8,100.0
2026-03-16,1073,54,1,100.0
2026-03-16,1073,54,3,100.0
2026-03-16,1074,66,18,80.0
2026-03-16,1074,66,3,100.0
2026-03-16,1074,66,14,100.0
2026-03-16,1074,66,1,90.0
2026-03-16,1074,66,4,85.0
2026-03-16,1074,66,8,71.4286
2026-03-16,1074,66,5,82.6087
2026-03-16,1075,40,10,59.0909
2026-03-16,1075,40,21,92.0
2026-03-16,1075,40,10,59.0909
2026-03-16,1075,40,20,81.8182
2026-03-16,1075,40,21,92.0
2026-03-16,1075,40,20,81.8182
2026-03-16,1076,8,23,15.6863
2026-03-16,1076,8,1,46.0
2026-03-16,1076,8,4,21.3333
2026-03-16,1076,8,21,26.8293
2026-03-16,1076,8,1,46.0
2026-03-16,1076,8,11,10.7143
2026-03-16,1076,8,3,26.4706
2026-03-16,1076,8,13,18.0556
2026-03-16,1076,8,8,15.0
2026-03-16,1076,8,15,28.3582
2026-03-16,1077,20,5,100.0
2026-03-16,1077,20,5,100.0
2026-03-16,1077,20,9,100.0
2026-03-16,1077,20,11,100.0
2026-03-16,1077,20,11,100.0
2026-03-16,1077,20,9,100.0
2026-03-16,1078,66,2,63.6364
2026-03-16,1078,66,1,90.0
2026-03-16,1078,66,14,100.0
2026-03-16,1078,66,25,100.0
2026-03-16,1078,66,3,100.0
2026-03-16,1078,66,16,100.0
2026-03-16,1079,28,23,96.4912
2026-03-16,1079,28,2,98.2143
2026-03-16,1079,28,3,100.0
2026-03-16,1079,28,23,96.4912
2026-03-16,1079,28,8,100.0
2026-03-16,1079,28,2,98.2143
2026-03-16,1080,34,6,22.2222
2026-03-16,1080,34,17,19.0476
2026-03-16,1080,34,17,19.0476
2026-03-16,1080,34,13,8.6957
2026-03-16,1080,34,21,37.5
2026-03-16,1080,34,11,16.6667
2026-03-16,1080,34,6,22.2222
2026-03-16,1080,34,18,4.1667
2026-03-16,1080,34,11,16.6667
2026-03-16,1080,34,13,8.6957
2026-03-16,1080,34,7,69.5652
2026-03-16,1081,1,7,100.0
2026-03-16,1081,1,4,96.7213
2026-03-16,1081,1,16,100.0
2026-03-16,1081,1,23,98.4375
2026-03-16,1081,1,13,100.0
2026-03-16,1081,1,13,100.0
2026-03-16,1081,1,10,100.0
2026-03-16,1081,1,19,98.3051
2026-03-16,1081,1,16,100.0
2026-03-16,1081,1,11,98.0392
2026-03-16,1081,1,11,98.0392
2026-03-16,1081,1,24,98.3871
2026-03-16,1082,33,22,85.1852
2026-03-16,1082,33,14,24.1379
2026-03-16,1082,33,16,20.0
2026-03-16,1082,33,7,48.0
2026-03-16,1082,33,10,21.0526
2026-03-16,1082,33,2,35.0
2026-03-16,1082,33,8,47.8261
2026-03-16,1082,33,23,58.3333
2026-03-16,1083,70,13,57.1429
2026-03-16,1083,70,24,100.0
2026-03-16,1083,70,23,100.0
2026-03-16,1083,70,23,100.0
2026-03-16,1083,70,10,10.5263
2026-03-16,1083,70,16,88.8889
2026-03-16,1083,70,14,47.0588
2026-03-16,1083,70,13,57.1429
2026-03-16,1083,70,2,30.0
2026-03-16,1084,73,9,5.8824
2026-03-16,1084,73,2,66.6667
2026-03-16,1084,73,18,89.4737
2026-03-16,1084,73,25,100.0
2026-03-16,1084,73,9,5.8824
2026-03-16,1084,73,13,47.0588
2026-03-16,1084,73,11,100.0
2026-03-16,1084,73,14,38.8889
2026-03-16,1084,73,2,66.6667
2026-03-16,1085,35,21,46.4286
2026-03-16,1085,35,5,47.0588
2026-03-16,1085,35,22,100.0
2026-03-16,1085,35,23,33.3333
2026-03-16,1085,35,24,85.0
2026-03-16,1086,83,11,100.0
2026-03-16,1086,83,1,100.0
2026-03-16,1086,83,11,100.0
2026-03-16,1086,83,3,100.0
2026-03-16,1086,83,3,100.0
2026-03-16,1086,83,3,100.0
2026-03-16,1086,83,9,100.0
2026-03-16,1086,83,3,100.0
2026-03-16,1086,83,1,100.0
2026-03-16,1086,83,14,100.0
2026-03-16,1086,83,9,100.0
2026-03-16,1087,57,7,100.0
2026-03-16,1087,57,19,91.6667
2026-03-16,1087,57,2,100.0
2026-03-16,1087,57,11,100.0
2026-03-16,1087,57,10,100.0
2026-03-16,1087,57,17,100.0
2026-03-16,1087,57,11,100.0
2026-03-16,1087,57,14,100.0
2026-03-16,1087,57,13,100.0
2026-03-16,1087,57,11,100.0
2026-03-16,1087,57,14,100.0
2026-03-16,1087,57,16,100.0
2026-03-16,1087,57,22,100.0
2026-03-16,1088,30,10,100.0
2026-03-16,1088,30,15,88.8889
2026-03-16,1088,30,23,100.0
2026-03-16,1088,30,20,95.8333
2026-03-16,1088,30,22,79.1667
2026-03-16,1088,30,16,100.0
2026-03-16,1088,30,14,100.0
2026-03-16,1088,30,20,95.8333
2026-03-16,1089,84,25,100.0
2026-03-16,1089,84,2,100.0
2026-03-16,1089,84,12,100.0
2026-03-16,1089,84,23,95.6522
2026-03-16,1089,84,20,100.0
2026-03-16,1089,84,3,100.0
2026-03-16,1089,84,4,100.0
2026-03-16,1090,40,22,100.0
2026-03-16,1090,40,22,100.0
2026-03-16,1090,40,20,81.8182
2026-03-16,1090,40,14,93.75
2026-03-16,1090,40,22,100.0
2026-03-16,1090,40,25,91.6667
2026-03-16,1091,67,24,100.0
2026-03-16,1091,67,24,100.0
2026-03-16,1091,67,19,100.0
2026-03-16,1091,67,17,100.0
2026-03-16,1091,67,13,75.0
2026-03-16,1092,36,9,0.0
2026-03-16,1092,36,25,14.2857
2026-03-16,1092,36,16,20.0
2026-03-16,1092,36,2,30.4348
2026-03-16,1092,36,23,0.0
2026-03-16,1092,36,3,22.7273
2026-03-16,1092,36,5,13.3333
2026-03-16,1092,36,21,38.0952
2026-03-16,1092,36,25,14.2857
2026-03-16,1093,67,13,75.0
2026-03-16,1093,67,18,75.0
2026-03-16,1093,67,12,100.0
2026-03-16,1093,67,21,100.0
2026-03-16,1093,67,12,100.0
2026-03-16,1093,67,17,100.0
2026-03-16,1093,67,12,100.0
2026-03-16,1093,67,4,100.0
2026-03-16,1093,67,5,100.0
2026-03-16,1093,67,9,100.0
2026-03-16,1094,7,10,62.9032
2026-03-16,1094,7,5,50.8475
2026-03-16,1094,7,21,44.5946
2026-03-16,1094,7,4,85.5072
2026-03-16,1094,7,23,48.2143
2026-03-16,1094,7,22,92.5373
2026-03-16,1095,33,19,32.1429
2026-03-16,1095,33,10,21.0526
2026-03-16,1095,33,10,21.0526
2026-03-16,1095,33,4,22.2222
2026-03-16,1095,33,25,27.2727
2026-03-16,1095,33,21,36.3636
2026-03-16,1095,33,22,85.1852
2026-03-16,1095,33,10,21.0526
2026-03-16,1095,33,16,20.0
2026-03-16,1096,82,25,100.0
2026-03-16,1096,82,24,100.0
2026-03-16,1096,82,17,100.0
2026-03-16,1096,82,8,100.0
2026-03-16,1096,82,14,100.0
2026-03-16,1096,82,1,100.0
2026-03-16,1096,82,25,100.0
2026-03-16,1096,82,9,100.0
2026-03-16,1096,82,17,100.0
2026-03-16,1097,26,8,100.0
2026-03-16,1097,26,11,100.0
2026-03-16,1097,26,24,100.0
2026-03-16,1097,26,16,100.0
2026-03-16,1097,26,3,100.0
2026-03-16,1097,26,11,100.0
2026-03-16,1098,38,10,100.0
2026-03-16,1098,38,25,100.0
2026-03-16,1098,38,2,72.2222
2026-03-16,1098,38,17,100.0
2026-03-16,1098,38,20,100.0
2026-03-16,1098,38,18,80.9524
2026-03-16,1098,38,21,94.7368
2026-03-16,1098,38,3,100.0
2026-03-16,1098,38,17,100.0
2026-03-16,1098,38,9,100.0
2026-03-16,1098,38,1,94.7368
2026-03-16,1099,79,4,81.8182
2026-03-16,1099,79,13,100.0
2026-03-16,1099,79,19,100.0
2026-03-16,1099,79,13,100.0
2026-03-16,1099,79,21,100.0
2026-03-16,1099,79,3,33.3333
2026-03-16,1099,79,11,100.0
2026-03-16,1099,79,19,100.0
2026-03-16,1100,19,22,53.2258
2026-03-16,1100,19,19,64.0
2026-03-16,1100,19,24,34.5455
2026-03-16,1100,19,25,84.127
2026-03-16,1100,19,19,64.0
2026-03-16,1100,19,19,64.0
2026-03-16,1100,19,19,64.0
2026-03-16,1100,19,24,34.5455
2026-03-16,1100,19,25,84.127
2026-03-17,1081,1,2,98.5294
2026-03-17,1081,1,10,100.0
2026-03-17,1081,1,11,98.0392
2026-03-17,1081,1,1,98.3333
2026-03-17,1081,1,13,100.0
2026-03-17,1081,1,18,98.3607
2026-03-17,1082,33,3,28.5714
2026-03-17,1082,33,2,35.0
2026-03-17,1082,33,15,22.7273
2026-03-17,1082,33,5,23.5294
2026-03-17,1082,33,25,27.2727
2026-03-17,1082,33,23,58.3333
2026-03-17,1082,33,7,48.0
2026-03-17,1083,70,12,100.0
2026-03-17,1083,70,25,100.0
2026-03-17,1083,70,14,47.0588
2026-03-17,1083,70,4,73.913
2026-03-17,1084,73,11,100.0
2026-03-17,1084,73,18,89.4737
2026-03-17,1084,73,11,100.0
2026-03-17,1084,73,5,45.0
2026-03-17,1084,73,5,45.0
2026-03-17,1084,73,18,89.4737
2026-03-17,1085,35,1,33.3333
2026-03-17,1085,35,24,85.0
2026-03-17,1085,35,3,64.7059
2026-03-17,1085,35,3,64.7059
2026-03-17,1085,35,21,46.4286
2026-03-17,1085,35,22,100.0
2026-03-17,1085,35,21,46.4286
2026-03-17,1085,35,21,46.4286
2026-03-17,1085,35,21,46.4286
2026-03-17,1085,35,4,91.3043
2026-03-17,1085,35,10,55.5556
2026-03-17,1086,83,9,100.0
2026-03-17,1086,83,11,100.0
2026-03-17,1086,83,3,100.0
2026-03-17,1086,83,3,100.0
2026-03-17,1086,83,1,100.0
2026-03-17,1086,83,1,100.0
2026-03-17,1086,83,1,100.0
2026-03-17,1087,57,18,100.0
2026-03-17,1087,57,24,100.0
2026-03-17,1087,57,8,100.0
2026-03-17,1087,57,11,100.0
2026-03-17,1087,57,6,100.0
2026-03-17,1087,57,16,100.0
2026-03-17,1087,57,18,100.0
2026-03-17,1087,57,20,100.0
2026-03-17,1088,30,3,37.037
2026-03-17,1088,30,20,95.8333
2026-03-17,1088,30,20,95.8333
2026-03-17,1088,30,14,100.0
2026-03-17,1088,30,11,100.0
2026-03-17,1088,30,10,100.0
2026-03-17,1088,30,17,88.0
2026-03-17,1088,30,21,100.0
2026-03-17,1088,30,19,100.0
2026-03-17,1088,30,16,100.0
2026-03-17,1089,84,2,100.0
2026-03-17,1089,84,23,95.6522
2026-03-17,1089,84,24,100.0
2026-03-17,1089,84,16,100.0
2026-03-17,1089,84,3,100.0
2026-03-17,1089,84,12,100.0
2026-03-17,1089,84,23,95.6522
2026-03-17,1089,84,20,100.0
2026-03-17,1089,84,21,86.9565
2026-03-17,1089,84,16,100.0
2026-03-17,1090,40,20,81.8182
2026-03-17,1090,40,18,39.2857
2026-03-17,1090,40,20,81.8182
2026-03-17,1090,40,23,100.0
2026-03-17,1090,40,19,100.0
2026-03-17,1090,40,23,100.0
2026-03-17,1090,40,14,93.75
2026-03-17,1090,40,10,59.0909
2026-03-17,1090,40,21,92.0
2026-03-17,1090,40,19,100.0
2026-03-17,1091,67,9,100.0
2026-03-17,1091,67,18,75.0
2026-03-17,1091,67,24,100.0
2026-03-17,1091,67,6,100.0
2026-03-17,1091,67,12,100.0
2026-03-17,1091,67,19,100.0
2026-03-17,1091,67,7,100.0
2026-03-17,1091,67,19,100.0
2026-03-17,1091,67,24,100.0
2026-03-17,1091,67,5,100.0
2026-03-17,1091,67,24,100.0
2026-03-17,1092,36,6,3.4483
2026-03-17,1092,36,19,8.6957
2026-03-17,1092,36,14,4.5455
2026-03-17,1092,36,19,8.6957
2026-03-17,1092,36,6,3.4483
2026-03-17,1092,36,6,3.4483
2026-03-17,1092,36,16,20.0
2026-03-17,1093,67,4,100.0
2026-03-17,1093,67,6,100.0
2026-03-17,1093,67,22,90.9091
2026-03-17,1093,67,3,100.0
2026-03-17,1093,67,9,100.0
2026-03-17,1093,67,5,100.0
2026-03-17,1093,67,22,90.9091
2026-03-17,1093,67,3,100.0
2026-03-17,1093,67,12,100.0
2026-03-17,1093,67,4,100.0
2026-03-17,1094,7,22,92.5373
2026-03-17,1094,7,11,70.5882
2026-03-17,1094,7,1,51.1111
2026-03-17,1094,7,17,91.3043
2026-03-17,1094,7,21,44.5946
2026-03-17,1094,7,16,68.75
2026-03-17,1094,7,17,91.3043
2026-03-17,1094,7,5,50.8475
2026-03-17,1094,7,5,50.8475
2026-03-17,1094,7,23,48.2143
2026-03-17,1094,7,16,68.75
2026-03-17,1094,7,24,75.7576
2026-03-17,1095,33,25,27.2727
2026-03-17,1095,33,14,24.1379
2026-03-17,1095,33,2,35.0
2026-03-17,1095,33,7,48.0
2026-03-17,1096,82,14,100.0
2026-03-17,1096,82,24,100.0
2026-03-17,1096,82,25,100.0
2026-03-17,1096,82,17,100.0
2026-03-17,1096,82,1,100.0
2026-03-17,1097,26,11,100.0
2026-03-17,1097,26,9,100.0
2026-03-17,1097,26,14,100.0
2026-03-17,1097,26,17,100.0
2026-03-17,1097,26,9,100.0
2026-03-17,1097,26,3,100.0
2026-03-17,1097,26,24,100.0
2026-03-17,1097,26,17,100.0
2026-03-17,1097,26,17,100.0
2026-03-17,1097,26,25,100.0
2026-03-17,1098,38,3,100.0
2026-03-17,1098,38,10,100.0
2026-03-17,1098,38,5,80.0
2026-03-17,1098,38,6,100.0
2026-03-17,1098,38,18,80.9524
2026-03-17,1098,38,21,94.7368
2026-03-17,1099,79,5,91.3043
2026-03-17,1099,79,15,100.0
2026-03-17,1099,79,15,100.0
2026-03-17,1099,79,23,100.0
2026-03-17,1099,79,16,100.0
2026-03-17,1099,79,19,100.0
2026-03-17,1099,79,17,100.0
2026-03-17,1099,79,22,100.0
2026-03-17,1099,79,11,100.0
2026-03-17,1099,79,18,100.0
2026-03-17,1099,79,22,100.0
2026-03-17,1100,19,19,64.0
2026-03-17,1100,19,25,84.127
2026-03-17,1100,19,25,84.127
2026-03-17,1100,19,19,64.0
2026-03-17,1100,19,25,84.127
2026-03-17,1100,19,25,84.127
2026-03-17,1100,19,25,84.127
2026-03-17,1100,19,25,84.127
2026-03-17,1101,61,23,42.8571
2026-03-17,1101,61,21,63.6364
2026-03-17,1101,61,5,25.0
2026-03-17,1101,61,15,36.0
2026-03-17,1101,61,11,19.2308
2026-03-17,1101,61,16,41.6667
2026-03-17,1101,61,5,25.0
2026-03-17,1102,20,14,98.6667
2026-03-17,1102,20,11,100.0
2026-03-17,1102,20,9,100.0
2026-03-17,1102,20,11,100.0
2026-03-17,1102,20,9,100.0
2026-03-17,1103,65,15,76.0
2026-03-17,1103,65,6,80.7692
2026-03-17,1103,65,5,100.0
2026-03-17,1104,12,20,65.9574
2026-03-17,1104,12,24,100.0
2026-03-17,1104,12,22,95.082
2026-03-17,1104,12,23,96.4286
2026-03-17,1104,12,18,51.3158
2026-03-17,1104,12,25,81.4815
2026-03-17,1104,12,25,81.4815
2026-03-17,1104,12,19,88.5246
2026-03-17,1104,12,21,86.8852
2026-03-17,1104,12,18,51.3158
2026-03-17,1104,12,14,73.7705
2026-03-17,1104,12,24,100.0
2026-03-17,1105,15,4,100.0
2026-03-17,1105,15,6,100.0
2026-03-17,1105,15,10,100.0
2026-03-17,1105,15,2,100.0
2026-03-17,1105,15,9,100.0
2026-03-17,1105,15,12,100.0
2026-03-17,1105,15,3,100.0
2026-03-17,1105,15,15,100.0
2026-03-17,1105,15,8,100.0
2026-03-17,1106,63,17,100.0
2026-03-17,1106,63,3,40.7407
2026-03-17,1106,63,23,47.619
2026-03-17,1106,63,10,84.6154
2026-03-17,1106,63,5,61.5385
2026-03-17,1106,63,22,100.0
2026-03-17,1106,63,17,100.0
2026-03-17,1106,63,5,61.5385
2026-03-17,1106,63,1,46.4286
2026-03-17,1106,63,5,61.5385
2026-03-17,1106,63,3,40.7407
2026-03-17,1106,63,1,46.4286
2026-03-17,1107,2,20,93.8776
2026-03-17,1107,2,9,98.3607
2026-03-17,1107,2,17,66.6667
2026-03-17,1107,2,21,98.3871
2026-03-17,1108,67,13,75.0
2026-03-17,1108,67,21,100.0
2026-03-17,1108,67,4,100.0
2026-03-17,1108,67,11,100.0
2026-03-17,1108,67,3,100.0
2026-03-17,1108,67,4,100.0
2026-03-17,1109,65,3,85.7143
2026-03-17,1109,65,21,92.0
2026-03-17,1109,65,9,100.0
2026-03-17,1109,65,15,76.0
2026-03-17,1109,65,15,76.0
2026-03-17,1109,65,11,28.5714
2026-03-17,1109,65,11,28.5714
2026-03-17,1109,65,6,80.7692
2026-03-17,1109,65,11,28.5714
2026-03-17,1109,65,11,28.5714
2026-03-17,1110,5,2,45.3125
2026-03-17,1110,5,21,59.7015
2026-03-17,1110,5,20,81.25
2026-03-17,1110,5,8,54.6875
2026-03-17,1110,5,9,29.1667
2026-03-17,1110,5,9,29.1667
2026-03-17,1110,5,14,24.2857
2026-03-17,1110,5,14,24.2857
2026-03-17,1110,5,21,59.7015
2026-03-18,1091,67,3,100.0
2026-03-18,1091,67,22,90.9091
2026-03-18,1091,67,15,100.0
2026-03-18,1091,67,13,75.0
2026-03-18,1091,67,9,100.0
2026-03-18,1091,67,18,75.0
2026-03-18,1091,67,16,80.0
2026-03-18,1091,67,10,100.0
2026-03-18,1091,67,9,100.0
2026-03-18,1092,36,12,27.7778
2026-03-18,1092,36,18,10.5263
2026-03-18,1092,36,1,76.4706
2026-03-18,1092,36,3,22.7273
2026-03-18,1092,36,8,5.0
2026-03-18,1092,36,9,0.0
2026-03-18,1092,36,3,22.7273
2026-03-18,1092,36,15,29.1667
2026-03-18,1092,36,1,76.4706
2026-03-18,1093,67,21,100.0
2026-03-18,1093,67,12,100.0
